inventory_id,store_id,film_id,title,rating,rental_rate,category,rental_count,total_revenue,last_rental_date
4125,1,897,Torque Bound,G,4.99,Drama,5,19.97,2005-08-19 10:10:10
4128,1,897,Torque Bound,G,4.99,Drama,5,28.96,2005-08-17 08:42:08
4134,1,898,Tourist Pelican,PG-13,4.99,Sports,5,27.96,2005-08-18 15:39:46
4135,1,898,Tourist Pelican,PG-13,4.99,Sports,5,23.96,2005-08-17 22:35:24
4136,2,898,Tourist Pelican,PG-13,4.99,Sports,5,27.96,2005-08-19 21:12:37
4140,1,899,Towers Hurricane,NC-17,0.99,Classics,5,2.97,2005-08-17 23:11:12
4142,1,900,Town Ark,R,2.99,Foreign,5,14.96,2005-08-18 02:58:40
4147,1,901,Tracy Cider,G,0.99,Animation,5,11.96,2005-08-23 14:02:13
4154,1,902,Trading Pinocchio,PG,4.99,Sports,5,24.96,2005-08-18 22:37:41
4156,2,902,Trading Pinocchio,PG,4.99,Sports,5,20.96,2005-08-18 19:11:41
4163,1,905,Trainspotting Strangers,PG-13,4.99,Comedy,5,14.97,2005-08-21 19:32:05
4168,2,906,Tramp Others,PG,0.99,Comedy,5,13.96,2005-08-21 13:07:10
4169,2,906,Tramp Others,PG,0.99,Comedy,5,9.96,2005-08-19 22:06:09
4171,1,907,Translation Summer,PG-13,0.99,Drama,5,4.97,2005-08-20 11:37:56
4178,2,908,Trap Guys,G,4.99,Foreign,5,27.96,2005-08-22 07:52:31
4179,2,910,Treatment Jekyll,PG,0.99,Drama,5,4.96,2005-08-21 03:00:42
4181,1,911,Trip Newton,PG-13,4.99,Action,5,21.96,2005-08-19 17:49:13
4185,2,911,Trip Newton,PG-13,4.99,Action,5,19.96,2005-08-23 11:37:32
4191,1,912,Trojan Tomorrow,PG,2.99,Sci-Fi,5,14.96,2005-08-18 07:23:42
4193,2,912,Trojan Tomorrow,PG,2.99,Sci-Fi,5,23.95,2006-02-14 15:16:03
4204,2,914,Trouble Date,PG,2.99,Travel,5,15.96,2005-08-18 19:21:56
4209,1,915,Truman Crazy,G,4.99,Action,5,21.96,2005-08-19 05:55:52
4210,1,915,Truman Crazy,G,4.99,Action,5,22.96,2005-08-19 12:35:56
4212,2,915,Truman Crazy,G,4.99,Action,5,19.96,2005-08-22 21:18:59
4213,1,916,Turn Star,G,2.99,Animation,5,15.97,2005-08-22 16:06:23
4231,1,920,Unbreakable Karate,G,0.99,New,5,11.96,2005-08-21 12:23:20
4232,1,920,Unbreakable Karate,G,0.99,New,5,17.96,2005-08-22 18:48:48
4238,2,921,Uncut Suicides,PG-13,2.99,Music,5,14.96,2005-08-23 05:04:33
4243,2,922,Undefeated Dalmations,PG-13,4.99,Horror,5,18.97,2005-08-23 12:10:54
4250,1,924,Unforgiven Zoolander,PG,0.99,Sci-Fi,5,5.96,2005-08-19 21:36:58
4252,2,924,Unforgiven Zoolander,PG,0.99,Sci-Fi,5,3.96,2005-08-17 00:34:53
4254,1,925,United Pilot,R,0.99,Documentary,5,7.97,2005-08-17 15:44:37
4260,2,926,Untouchables Sunrise,NC-17,2.99,Documentary,5,17.96,2005-08-18 11:14:35
4261,1,927,Uprising Uptown,NC-17,2.99,Action,5,12.97,2005-08-17 04:50:56
4264,1,927,Uprising Uptown,NC-17,2.99,Action,5,13.96,2005-08-23 05:45:44
4265,1,928,Uptown Young,PG,2.99,Children,5,8.97,2005-08-21 14:51:35
4271,1,929,Usual Untouchables,PG-13,4.99,Foreign,5,19.96,2005-08-20 14:18:16
4272,1,930,Vacation Boondock,R,2.99,Sci-Fi,5,14.96,2005-08-23 11:40:30
4276,2,930,Vacation Boondock,R,2.99,Sci-Fi,5,24.96,2005-08-19 19:59:21
4278,2,931,Valentine Vanishing,PG-13,0.99,Travel,5,5.96,2005-08-17 21:58:19
4279,2,931,Valentine Vanishing,PG-13,0.99,Travel,5,3.96,2005-08-17 04:25:42
4281,1,932,Valley Packer,G,0.99,Comedy,5,8.97,2005-08-19 10:36:11
4282,1,932,Valley Packer,G,0.99,Comedy,5,12.96,2005-08-22 01:10:32
4285,1,933,Vampire Whale,NC-17,4.99,New,5,28.96,2005-08-22 00:37:57
4296,2,936,Vanishing Rocky,NC-17,2.99,Music,5,16.96,2006-02-14 15:16:03
4304,1,938,Velvet Terminator,R,4.99,Comedy,5,28.96,2005-08-23 18:46:44
4306,1,938,Velvet Terminator,R,4.99,Comedy,5,24.96,2005-08-17 14:11:45
4317,1,941,Videotape Arsenic,NC-17,4.99,Games,5,19.97,2005-08-21 07:17:10
4318,1,941,Videotape Arsenic,NC-17,4.99,Games,5,26.96,2005-08-22 15:29:15
4319,1,941,Videotape Arsenic,NC-17,4.99,Games,5,27.96,2005-08-20 10:41:50
4322,2,941,Videotape Arsenic,NC-17,4.99,Games,5,20.96,2005-08-20 02:01:48
4327,2,942,Vietnam Smoochy,PG-13,0.99,Drama,5,5.96,2005-08-17 21:37:08
4330,2,944,Virgin Daisy,PG-13,4.99,Drama,5,21.96,2005-08-22 03:59:01
4338,2,945,Virginian Pluto,R,0.99,Documentary,5,3.96,2005-08-22 12:23:59
4339,2,945,Virginian Pluto,R,0.99,Documentary,5,6.96,2005-08-21 00:52:45
4346,1,947,Vision Torque,PG-13,0.99,Foreign,5,9.96,2005-08-22 16:35:47
4352,2,948,Voice Peach,PG-13,0.99,New,5,7.97,2005-08-20 06:03:33
4356,1,949,Volcano Texas,NC-17,0.99,Games,5,7.96,2005-08-21 10:02:55
4357,2,949,Volcano Texas,NC-17,0.99,Games,5,9.96,2005-08-18 14:18:30
4358,2,949,Volcano Texas,NC-17,0.99,Games,5,6.96,2005-08-19 20:18:39
4360,1,951,Voyage Legally,PG-13,0.99,Classics,5,6.96,2005-08-23 08:34:53
4364,2,951,Voyage Legally,PG-13,0.99,Classics,5,7.96,2005-08-23 22:26:47
4365,2,951,Voyage Legally,PG-13,0.99,Classics,5,9.96,2005-08-17 22:41:10
4369,1,953,Wait Cider,PG-13,0.99,Animation,5,16.96,2005-08-20 01:56:20
4371,1,953,Wait Cider,PG-13,0.99,Animation,5,21.96,2005-08-23 14:07:56
4372,1,953,Wait Cider,PG-13,0.99,Animation,5,12.96,2005-08-19 03:50:48
4376,1,956,Wanda Chamber,PG-13,4.99,Games,5,22.96,2005-08-19 03:41:31
4384,1,958,Wardrobe Phantom,G,2.99,Drama,5,17.96,2005-08-17 17:34:38
4387,2,958,Wardrobe Phantom,G,2.99,Drama,5,14.96,2005-08-23 15:17:14
4388,2,958,Wardrobe Phantom,G,2.99,Drama,5,12.96,2005-08-23 15:29:41
4389,2,958,Wardrobe Phantom,G,2.99,Drama,5,13.96,2005-08-20 03:53:20
4395,1,961,Wash Heavenly,R,4.99,Foreign,5,21.96,2005-08-19 14:16:18
4396,1,961,Wash Heavenly,R,4.99,Foreign,5,20.96,2005-08-19 04:25:59
4397,1,961,Wash Heavenly,R,4.99,Foreign,5,20.96,2005-08-20 04:45:32
4401,1,962,Wasteland Divine,PG,2.99,Classics,5,9.97,2005-08-18 05:01:20
4407,2,963,Watch Tracy,PG,0.99,Animation,5,10.96,2005-08-20 04:07:21
4412,2,964,Waterfront Deliverance,G,4.99,Action,5,27.96,2005-08-17 17:13:16
4417,1,966,Wedding Apollo,PG,0.99,Documentary,5,8.96,2005-08-20 05:48:59
4419,2,966,Wedding Apollo,PG,0.99,Documentary,5,9.96,2005-08-20 05:23:34
4420,2,966,Wedding Apollo,PG,0.99,Documentary,5,15.96,2005-08-21 03:09:23
4425,2,967,Weekend Personal,R,2.99,Sci-Fi,5,19.96,2005-08-19 22:43:38
4427,1,968,Werewolf Lola,G,4.99,Action,5,22.96,2005-08-21 22:02:08
4428,1,968,Werewolf Lola,G,4.99,Action,5,23.96,2005-08-23 20:00:30
4432,1,969,West Lion,G,4.99,Drama,5,23.96,2005-08-21 08:15:38
4433,1,969,West Lion,G,4.99,Drama,5,29.96,2005-08-21 09:44:53
4438,2,970,Westward Seabiscuit,NC-17,0.99,Classics,5,4.96,2005-08-17 08:11:10
4441,1,971,Whale Bikini,PG-13,4.99,Foreign,5,32.96,2005-08-18 03:39:11
4444,1,971,Whale Bikini,PG-13,4.99,Foreign,5,29.96,2005-08-23 20:08:18
4445,1,972,Whisperer Giant,PG-13,4.99,Sci-Fi,5,26.96,2005-08-19 07:31:32
4451,1,973,Wife Turn,NC-17,4.99,Documentary,5,31.96,2005-08-22 23:10:49
4452,1,973,Wife Turn,NC-17,4.99,Documentary,5,28.96,2005-08-21 14:45:34
4453,1,973,Wife Turn,NC-17,4.99,Documentary,5,25.96,2005-08-21 21:28:18
4463,2,975,Willow Tracy,R,2.99,Family,5,17.96,2005-08-18 05:46:29
4466,1,976,Wind Phantom,R,0.99,Games,5,11.96,2005-08-17 17:00:42
4469,2,976,Wind Phantom,R,0.99,Games,5,4.96,2005-08-21 20:19:52
4478,1,979,Witches Panic,NC-17,4.99,Drama,5,20.96,2005-08-18 11:19:47
4479,1,979,Witches Panic,NC-17,4.99,Drama,5,25.96,2005-08-21 04:57:15
4482,2,979,Witches Panic,NC-17,4.99,Drama,5,26.96,2005-08-23 09:16:39
4483,2,979,Witches Panic,NC-17,4.99,Drama,5,15.97,2005-08-19 17:20:15
4486,1,980,Wizard Coldblooded,PG,4.99,Music,5,26.96,2005-08-23 10:32:52
4500,2,982,Women Dorado,R,0.99,Action,5,5.97,2005-08-23 17:28:03
4502,2,982,Women Dorado,R,0.99,Action,5,6.96,2005-08-17 09:51:54
4507,1,984,Wonderful Drop,NC-17,2.99,Foreign,5,19.96,2005-08-22 21:24:19
4510,1,985,Wonderland Christmas,PG,4.99,Sci-Fi,5,20.96,2005-08-21 04:30:49
4522,1,987,Words Hunter,PG,2.99,Music,5,21.96,2005-08-19 19:35:33
4524,2,987,Words Hunter,PG,2.99,Music,5,15.96,2005-08-19 15:02:48
4534,2,989,Working Microcosmos,R,4.99,Travel,5,26.96,2005-08-22 10:19:58
4535,2,989,Working Microcosmos,R,4.99,Travel,5,28.96,2005-08-23 02:06:01
4540,2,991,Worst Banger,PG,2.99,Action,5,20.96,2005-08-21 04:29:26
4546,2,992,Wrath Mile,NC-17,0.99,Documentary,5,5.96,2005-08-22 20:31:38
4554,1,994,Wyoming Storm,PG-13,4.99,New,5,24.96,2005-08-23 18:31:40
4556,1,994,Wyoming Storm,PG-13,4.99,New,5,20.96,2005-08-21 22:08:52
4558,1,995,Yentl Idaho,R,4.99,Horror,5,19.96,2005-08-18 01:10:17
4560,1,995,Yentl Idaho,R,4.99,Horror,5,23.96,2005-08-23 06:25:07
4568,2,998,Zhivago Core,NC-17,0.99,Horror,5,7.96,2006-02-14 15:16:03
4573,2,999,Zoolander Fiction,R,2.99,Children,5,13.97,2005-08-23 08:48:43
4577,1,1000,Zorro Ark,NC-17,4.99,Comedy,5,31.96,2005-08-19 02:18:51
4579,2,1000,Zorro Ark,NC-17,4.99,Comedy,5,27.96,2005-08-18 11:22:53
4581,2,1000,Zorro Ark,NC-17,4.99,Comedy,5,27.96,2005-08-19 03:49:28
3830,2,838,Stagecoach Armageddon,R,4.99,Action,4,22.96,2005-08-21 05:52:57
2301,2,500,Kiss Glory,PG-13,4.99,Foreign,4,24.96,2005-08-19 07:32:16
286,2,64,Beethoven Exorcist,PG-13,0.99,Drama,4,5.96,2005-08-19 02:03:26
1524,2,333,Freaky Pocus,R,2.99,Music,4,8.97,2005-08-17 13:12:20
2304,1,501,Kissing Dolls,R,4.99,Action,4,28.96,2005-08-17 23:25:21
2305,1,501,Kissing Dolls,R,4.99,Action,4,9.98,2005-07-31 18:35:54
1266,1,281,Encino Elf,G,0.99,Games,4,5.96,2005-08-22 04:50:52
2307,2,501,Kissing Dolls,R,4.99,Action,4,28.96,2005-08-23 16:33:33
287,2,65,Behavior Runaway,PG,4.99,Horror,4,21.97,2005-08-20 08:50:39
3514,2,769,School Jacket,PG-13,4.99,Foreign,4,20.96,2005-08-20 02:50:44
4028,2,877,Taxi Kick,PG-13,0.99,Music,4,7.96,2005-08-21 07:18:57
1975,2,430,Hook Chariots,G,0.99,Animation,4,3.96,2005-08-19 02:57:37
4550,1,993,Wrong Behavior,PG-13,2.99,Children,4,12.96,2005-08-22 12:01:16
587,2,127,Cat Coneheads,G,4.99,Comedy,4,26.96,2005-08-21 06:57:34
1976,2,431,Hoosiers Birdcage,G,2.99,Foreign,4,21.96,2005-08-18 00:14:03
3833,1,840,Stampede Disturbing,R,0.99,Games,4,9.96,2005-08-18 00:10:04
2316,1,503,Kramer Chocolate,R,2.99,Sports,4,15.96,2005-08-17 01:20:30
291,1,66,Beneath Rush,NC-17,0.99,Children,4,6.96,2005-08-20 09:21:08
1936,2,421,Holiday Games,PG-13,4.99,Foreign,4,19.96,2005-08-21 09:48:56
591,2,129,Cause Date,R,2.99,Documentary,4,21.96,2005-08-18 04:16:15
2320,1,504,Kwai Homeward,PG-13,0.99,Drama,4,11.96,2005-08-22 07:16:36
1531,2,334,Freddy Storm,NC-17,4.99,Horror,4,22.96,2005-08-19 05:05:23
1184,2,263,Durham Panky,R,4.99,Sports,4,21.96,2005-08-20 23:57:24
2323,2,504,Kwai Homeward,PG-13,0.99,Drama,4,7.97,2005-08-19 00:38:46
3930,1,857,Strictly Scarface,PG-13,2.99,Comedy,4,15.96,2005-08-19 05:46:26
4424,1,967,Weekend Personal,R,2.99,Sci-Fi,4,16.96,2005-08-20 03:00:47
4323,2,941,Videotape Arsenic,NC-17,4.99,Games,4,22.96,2005-08-19 21:39:35
4033,1,879,Telegraph Voyage,PG,4.99,Music,4,38.96,2005-08-20 17:50:48
3471,2,760,Samurai Lion,G,2.99,New,4,16.96,2005-08-23 08:59:12
1534,1,336,French Holiday,PG,4.99,Documentary,4,23.96,2005-08-22 06:25:52
1535,1,336,French Holiday,PG,4.99,Documentary,4,23.96,2005-08-18 19:42:11
596,2,130,Celebrity Horn,PG-13,0.99,Action,4,6.96,2005-08-17 08:48:43
3834,1,840,Stampede Disturbing,R,0.99,Games,4,6.96,2005-08-23 06:19:51
296,2,67,Berets Agent,PG-13,2.99,Action,4,12.96,2005-08-18 01:30:19
1185,2,263,Durham Panky,R,4.99,Sports,4,19.96,2005-08-21 06:58:49
2335,2,507,Ladybugs Armageddon,NC-17,0.99,Games,4,11.96,2005-08-17 20:18:06
1269,2,281,Encino Elf,G,0.99,Games,4,6.96,2006-02-14 15:16:03
2337,2,508,Lambs Cincinatti,PG-13,4.99,Games,4,21.96,2005-08-18 20:26:47
3745,1,819,Song Hedwig,PG-13,0.99,Music,4,15.96,2005-08-18 02:24:07
2081,1,451,Igby Maker,NC-17,4.99,Travel,4,20.96,2005-08-22 12:38:37
3588,1,785,Shawshank Bubble,PG,4.99,Travel,4,20.96,2005-08-21 14:14:38
132,2,26,Annie Identity,G,0.99,Sci-Fi,4,10.96,2005-08-19 02:19:13
4036,1,879,Telegraph Voyage,PG,4.99,Music,4,33.96,2005-08-18 10:42:43
4333,1,945,Virginian Pluto,R,0.99,Documentary,4,8.96,2005-08-17 18:47:07
2344,1,510,Lawless Vision,G,4.99,Animation,4,21.96,2005-08-22 00:29:39
4037,2,879,Telegraph Voyage,PG,4.99,Music,4,38.96,2005-08-21 19:31:09
4324,1,942,Vietnam Smoochy,PG-13,0.99,Drama,4,5.96,2005-08-21 19:54:11
2347,1,511,Lawrence Love,NC-17,0.99,Action,4,3.96,2005-08-23 21:45:02
4334,1,945,Virginian Pluto,R,0.99,Documentary,4,2.97,2006-02-14 15:16:03
605,2,131,Center Dinosaur,PG,4.99,Classics,4,22.96,2005-08-19 19:56:01
1540,1,337,Frida Slipper,R,2.99,Foreign,4,11.97,2006-02-14 15:16:03
1270,2,281,Encino Elf,G,0.99,Games,4,3.96,2005-08-21 23:37:47
3980,1,867,Super Wyoming,PG,4.99,Family,4,24.96,2005-08-20 13:50:17
2353,1,512,League Hellfighters,PG-13,4.99,Classics,4,27.96,2005-08-21 11:26:06
33,1,7,Airplane Sierra,PG-13,4.99,Comedy,4,24.96,2005-08-22 17:18:05
1543,2,338,Frisco Forrest,PG,4.99,Sci-Fi,4,21.96,2005-08-18 20:10:19
2356,2,512,League Hellfighters,PG-13,4.99,Classics,4,21.96,2005-08-21 01:11:17
135,1,27,Anonymous Human,NC-17,0.99,Sports,4,4.96,2005-08-20 00:18:15
3591,1,785,Shawshank Bubble,PG,4.99,Travel,4,22.96,2006-02-14 15:16:03
2359,2,513,Leathernecks Dwarfs,PG-13,2.99,Travel,4,9.97,2005-08-18 07:16:58
610,2,132,Chainsaw Uptown,PG,0.99,Sci-Fi,4,8.96,2005-08-18 14:29:37
2361,1,514,Lebowski Soldiers,PG-13,2.99,Drama,4,14.96,2005-08-20 06:41:27
3592,2,785,Shawshank Bubble,PG,4.99,Travel,4,25.96,2005-08-19 06:04:34
2363,2,514,Lebowski Soldiers,PG-13,2.99,Drama,4,9.97,2005-07-30 18:02:25
2364,2,514,Lebowski Soldiers,PG-13,2.99,Drama,4,16.96,2005-08-23 12:15:51
1546,2,339,Frogmen Breaking,R,0.99,Travel,4,8.96,2005-08-19 15:25:48
2366,2,515,Legally Secretary,PG,4.99,Children,4,19.96,2005-08-21 02:10:57
59,2,11,Alamo Videotape,G,0.99,Foreign,4,5.96,2005-08-17 04:28:56
1979,1,432,Hope Tootsie,NC-17,2.99,Classics,4,15.96,2005-08-20 03:07:47
4531,1,989,Working Microcosmos,R,4.99,Travel,4,24.96,2005-08-19 05:04:09
1550,1,340,Frontier Cabin,PG-13,4.99,New,4,23.96,2005-08-21 00:25:45
4042,1,880,Telemark Heartbreakers,PG-13,2.99,Animation,4,12.96,2005-08-17 11:51:16
1551,1,341,Frost Head,PG,0.99,Classics,4,9.96,2005-08-20 04:13:17
614,2,133,Chamber Italian,NC-17,4.99,Music,4,22.96,2005-08-18 05:13:36
2374,1,518,Liaisons Sweet,PG,4.99,Travel,4,28.96,2005-08-17 10:00:40
615,2,133,Chamber Italian,NC-17,4.99,Music,4,22.96,2005-08-20 03:50:15
2376,2,518,Liaisons Sweet,PG,4.99,Travel,4,24.96,2005-08-17 01:19:20
2377,2,518,Liaisons Sweet,PG,4.99,Travel,4,21.96,2005-08-21 06:53:53
616,2,134,Champion Flatliners,PG,4.99,Animation,4,19.96,2005-08-19 15:38:39
1553,1,341,Frost Head,PG,0.99,Classics,4,10.96,2005-08-20 00:30:52
1141,2,252,Dream Pickup,PG,2.99,Action,4,11.96,2005-08-17 21:24:48
4044,2,880,Telemark Heartbreakers,PG-13,2.99,Animation,4,20.96,2005-08-21 23:53:07
1938,2,421,Holiday Games,PG-13,4.99,Foreign,4,22.96,2005-08-22 11:04:52
4449,2,972,Whisperer Giant,PG-13,4.99,Sci-Fi,4,32.96,2005-08-23 13:41:05
618,2,134,Champion Flatliners,PG,4.99,Animation,4,23.97,2005-08-21 09:25:13
138,1,27,Anonymous Human,NC-17,0.99,Sports,4,3.96,2005-08-19 13:34:10
3474,2,761,Santa Paris,PG,2.99,Children,4,11.96,2005-08-22 13:11:25
1910,2,415,High Encino,R,2.99,Horror,4,25.96,2005-08-18 03:11:04
1556,2,341,Frost Head,PG,0.99,Classics,4,9.96,2006-02-14 15:16:03
310,2,69,Beverly Outlaw,R,2.99,Sci-Fi,4,20.96,2005-08-19 11:06:06
1982,2,432,Hope Tootsie,NC-17,2.99,Classics,4,17.96,2005-08-22 01:08:34
624,2,135,Chance Resurrection,R,2.99,Sports,4,25.96,2005-08-18 17:05:15
4450,2,972,Whisperer Giant,PG-13,4.99,Sci-Fi,4,18.97,2005-08-19 19:23:30
312,1,70,Bikini Borrowers,NC-17,4.99,Animation,4,22.96,2005-08-22 20:03:46
313,1,70,Bikini Borrowers,NC-17,4.99,Animation,4,16.97,2005-08-18 14:51:03
1558,2,341,Frost Head,PG,0.99,Classics,4,7.96,2005-08-18 01:40:14
1939,2,421,Holiday Games,PG-13,4.99,Foreign,4,21.96,2005-08-23 01:29:59
315,2,70,Bikini Borrowers,NC-17,4.99,Animation,4,16.97,2005-08-21 03:57:15
2398,2,524,Lion Uncut,PG,0.99,Comedy,4,5.96,2005-08-17 19:57:34
1187,2,264,Dwarfs Alter,G,2.99,Games,4,15.96,2005-08-18 23:50:24
3951,1,862,Summer Scarface,G,0.99,Classics,4,5.97,2005-08-21 10:15:38
3597,2,786,Shepherd Midsummer,R,0.99,Children,4,4.96,2005-08-22 14:43:13
3816,2,835,Spy Mile,PG-13,2.99,Games,4,13.96,2005-08-17 07:01:09
2403,1,525,Loathing Legally,R,0.99,Classics,4,7.96,2005-08-21 10:46:51
1562,1,342,Fugitive Maguire,R,4.99,Travel,4,21.96,2005-08-21 08:40:56
1277,2,282,Encounters Curtain,NC-17,0.99,Drama,4,13.96,2005-08-19 01:25:11
2406,2,525,Loathing Legally,R,0.99,Classics,4,14.96,2005-08-23 01:46:35
2407,2,525,Loathing Legally,R,0.99,Classics,4,6.96,2005-08-17 13:00:40
2094,1,454,Impact Aladdin,PG-13,0.99,Music,4,8.96,2005-08-18 02:34:22
3599,2,786,Shepherd Midsummer,R,0.99,Children,4,3.96,2005-08-19 06:51:02
634,1,138,Chariots Conspiracy,R,2.99,Sci-Fi,4,11.96,2005-08-19 16:08:33
3836,1,840,Stampede Disturbing,R,0.99,Games,4,9.96,2005-08-23 04:15:41
1984,1,433,Horn Working,PG,2.99,Animation,4,19.96,2005-08-18 14:49:55
2413,2,526,Lock Rear,R,2.99,Travel,4,11.96,2005-08-20 04:16:07
636,2,138,Chariots Conspiracy,R,2.99,Sci-Fi,4,14.96,2005-08-18 19:24:56
2415,1,527,Lola Agent,PG,4.99,Horror,4,28.96,2005-08-20 06:23:53
2416,2,527,Lola Agent,PG,4.99,Horror,4,24.96,2005-08-20 15:10:30
318,2,71,Bilko Anonymous,PG-13,4.99,Family,4,34.96,2005-08-22 17:20:17
2418,2,527,Lola Agent,PG,4.99,Horror,4,23.96,2005-08-22 11:36:16
2419,2,527,Lola Agent,PG,4.99,Horror,4,22.96,2005-08-17 00:17:38
1458,2,319,Fish Opus,R,2.99,Sci-Fi,4,14.96,2005-08-18 01:08:53
1985,1,433,Horn Working,PG,2.99,Animation,4,15.96,2005-08-17 22:13:37
320,1,72,Bill Others,PG,2.99,Documentary,4,12.96,2005-08-22 17:30:25
2096,1,455,Impossible Prejudice,NC-17,4.99,Foreign,4,19.96,2005-08-22 15:57:38
61,1,12,Alaska Phantom,PG,0.99,Music,4,5.96,2005-08-22 17:37:02
643,2,139,Chasing Fight,PG,4.99,Family,4,14.97,2006-02-14 15:16:03
1569,2,344,Fury Murder,PG-13,0.99,Children,4,8.96,2005-08-18 11:28:14
3456,2,758,Saints Bride,G,2.99,Drama,4,16.96,2005-08-23 19:59:33
1570,1,345,Gables Metropolis,PG,0.99,Family,4,6.96,2005-08-18 19:48:06
323,1,72,Bill Others,PG,2.99,Documentary,4,15.96,2005-08-18 18:29:51
2430,1,531,Lose Inch,R,0.99,Foreign,4,6.96,2005-08-17 07:53:03
324,2,72,Bill Others,PG,2.99,Documentary,4,11.97,2005-08-17 22:20:12
2097,1,455,Impossible Prejudice,NC-17,4.99,Foreign,4,22.96,2005-08-22 03:58:29
1987,1,433,Horn Working,PG,2.99,Animation,4,18.96,2005-08-23 10:04:36
2434,2,531,Lose Inch,R,0.99,Foreign,4,10.96,2005-08-22 06:12:16
326,1,73,Bingo Talented,PG-13,2.99,Sci-Fi,4,24.96,2005-08-22 09:03:04
144,1,30,Anything Savannah,R,2.99,Horror,4,14.96,2005-08-17 21:13:35
1911,1,416,Highball Potter,R,0.99,Foreign,4,7.96,2005-08-21 20:12:43
1989,2,433,Horn Working,PG,2.99,Animation,4,15.96,2005-08-22 02:26:47
2439,2,532,Loser Hustler,PG,4.99,Sports,4,24.96,2005-08-20 11:57:06
2440,2,532,Loser Hustler,PG,4.99,Sports,4,21.96,2005-08-23 01:25:30
653,2,141,Chicago North,PG-13,4.99,Games,4,19.96,2005-08-21 12:13:18
1279,1,283,Ending Crowds,NC-17,0.99,New,4,3.96,2005-08-20 09:16:15
654,1,142,Chicken Hellfighters,PG,0.99,Documentary,4,18.96,2005-08-19 05:25:06
4064,1,886,Theory Mermaid,PG-13,0.99,Animation,4,9.96,2005-08-19 09:31:33
3606,2,788,Ship Wonderland,R,2.99,Documentary,4,12.96,2005-08-22 01:35:37
3521,2,771,Scorpion Apollo,NC-17,4.99,Drama,4,26.96,2005-08-23 02:20:53
2447,2,534,Louisiana Harry,PG-13,0.99,Family,4,8.96,2005-08-23 08:29:53
3608,1,789,Shock Cabin,PG-13,2.99,Foreign,4,8.97,2006-02-14 15:16:03
1399,1,306,Feathers Metal,PG-13,0.99,Games,4,17.96,2005-08-21 17:33:18
659,1,143,Chill Luck,PG,0.99,Drama,4,4.96,2005-08-17 11:30:11
147,1,31,Apache Divine,NC-17,4.99,Family,4,24.96,2005-08-19 00:33:15
3609,1,789,Shock Cabin,PG-13,2.99,Foreign,4,13.96,2005-08-22 04:52:13
65,2,12,Alaska Phantom,PG,0.99,Music,4,5.97,2005-08-19 08:53:57
2102,2,456,Inch Jet,NC-17,4.99,Animation,4,21.96,2005-08-23 09:53:30
664,2,143,Chill Luck,PG,0.99,Drama,4,6.96,2005-08-23 21:27:11
66,2,12,Alaska Phantom,PG,0.99,Music,4,9.96,2005-08-19 06:52:58
4326,2,942,Vietnam Smoochy,PG-13,0.99,Drama,4,5.96,2005-08-20 16:43:28
2458,2,536,Lovely Jingle,PG,2.99,Classics,4,14.97,2005-08-23 07:30:23
1138,1,252,Dream Pickup,PG,2.99,Action,4,12.96,2005-08-20 10:24:41
3611,1,789,Shock Cabin,PG-13,2.99,Foreign,4,13.96,2006-02-14 15:16:03
3805,2,833,Splendor Patton,R,0.99,Children,4,9.96,2005-08-21 16:27:25
2462,2,538,Loverboy Attacks,PG-13,0.99,New,4,2.97,2005-08-18 13:21:52
2463,2,538,Loverboy Attacks,PG-13,0.99,New,4,7.96,2005-08-21 01:44:14
2464,2,538,Loverboy Attacks,PG-13,0.99,New,4,5.96,2005-08-18 01:54:44
1284,2,284,Enemy Odds,NC-17,4.99,Music,4,23.96,2005-08-18 15:12:17
1189,1,265,Dying Maker,PG,4.99,Comedy,4,21.96,2005-08-21 16:52:03
3933,2,857,Strictly Scarface,PG-13,2.99,Comedy,4,22.96,2005-08-19 17:29:00
4073,1,888,Thin Sagebrush,PG-13,4.99,Documentary,4,23.96,2005-08-17 03:02:56
1994,2,434,Horror Reign,R,0.99,Travel,4,11.96,2005-08-22 18:03:57
2104,2,456,Inch Jet,NC-17,4.99,Animation,4,20.96,2005-08-20 11:39:00
2471,2,541,Luke Mummy,NC-17,2.99,Animation,4,15.96,2005-08-20 23:01:56
2472,1,542,Lust Lock,G,2.99,Action,4,21.96,2005-08-19 18:02:18
3844,1,842,State Wasteland,NC-17,2.99,Games,4,13.97,2006-02-14 15:16:03
4536,2,990,World Leathernecks,PG-13,0.99,Horror,4,18.96,2005-08-21 14:23:01
672,1,147,Chocolat Harry,NC-17,0.99,Family,4,9.96,2005-08-18 02:14:08
4418,2,966,Wedding Apollo,PG,0.99,Documentary,4,19.96,2005-08-18 08:26:13
3764,2,823,South Wait,R,2.99,Action,4,21.96,2005-08-22 21:12:19
3612,2,789,Shock Cabin,PG-13,2.99,Foreign,4,13.96,2005-08-22 19:56:52
1589,1,349,Gangs Pride,PG-13,2.99,Animation,4,9.97,2005-08-21 18:10:03
340,2,75,Bird Independence,G,4.99,Travel,4,22.96,2005-08-21 03:47:25
1425,2,312,Fiddler Lost,R,4.99,Sci-Fi,4,21.96,2005-08-23 14:12:22
2482,2,544,Madison Trap,R,2.99,Documentary,4,13.97,2005-07-30 20:44:10
